URI|PROPERTY|ENGLISH LABEL|TRANSLATION|POSTPROCESSING (RULES)|FEEDBACK|BLEU|FR SIMILARITY (tran vs feedback)|EN SIMILARITY (tran vs en)|Lev|Multiple
http://snomed.info/id/22232009|http://www.w3.org/2004/02/skos/core#prefLabel|Hospital|hôpital|hôpital|OK|1.0|1|1|0|hôpital L:0.83 M:0.99|hospitalier L:0.01 M:0.98|centre hospitalier L:0.00 M:0.95|hôpitaux L:0.00 M:0.97|hopital L:0.00 M:0.85
http://snomed.info/id/223354003|http://www.w3.org/2004/02/skos/core#prefLabel|Alderney|Alderney|Alderney|Aurigny|0.0|0.656804084777832|1|5|Alderney L:0.16 M:1.00|alderney L:0.16 M:0.77|Aurigny L:0.04 M:0.66|Aderney L:0.01 M:0.72|Aurney L:0.01 M:0.69
http://snomed.info/id/223355002|http://www.w3.org/2004/02/skos/core#prefLabel|Anegada|Anegada|Anegada|OK|1.0|1|1|0|Anegada L:0.60 M:1.00|Aeviada L:0.02 M:0.86|Anégada L:0.01 M:0.98|Aincurada L:0.00 M:0.88|anegada L:0.00 M:0.95
http://snomed.info/id/223356001|http://www.w3.org/2004/02/skos/core#prefLabel|Anguilla|Anguilla|Anguilla|Île d'Anguilla|0.0|0.937942624092102|1|6|Anguilla L:0.28 M:1.00|anguilla L:0.11 M:0.81|Australie L:0.01 M:0.32|Islande L:0.01 M:0.58|Allemagne L:0.01 M:0.14
http://snomed.info/id/223358000|http://www.w3.org/2004/02/skos/core#prefLabel|Aruba|aruba|Aruba|OK|1.0|1|1|0|aruba L:0.04 M:0.99|Aruba L:0.00 M:1.00|Aruban L:0.00 M:0.70|Arua L:0.00 M:0.62
http://snomed.info/id/223360003|http://www.w3.org/2004/02/skos/core#prefLabel|Bermuda|Bermudes|Bermudes|OK|1.0|1|1|0|Bermudes L:0.34 M:0.98|Bermuda L:0.14 M:1.00|Bermude L:0.01 M:0.99|Martinda L:0.01 M:0.36|Chiens L:0.00 M:0.26
http://snomed.info/id/223361004|http://www.w3.org/2004/02/skos/core#prefLabel|Bonaire|Bonaire|Bonaire|OK|1.0|1|1|0|Bonaire L:0.36 M:1.00|bonaire L:0.28 M:0.83|bonaïre L:0.00 M:0.82|Bonaïre L:0.00 M:0.90|bonaïne L:0.00 M:0.87
http://snomed.info/id/223362006|http://www.w3.org/2004/02/skos/core#prefLabel|Bora-Bora|Bora-Bora|Bora-Bora|OK|1.0|1|1|0|Bora-Bora L:0.44 M:1.00|Bora-bora L:0.07 M:0.97|bora-bora L:0.06 M:0.97|bora-Bora L:0.04 M:0.99|Bora Bora L:0.01 M:0.98
http://snomed.info/id/223364007|http://www.w3.org/2004/02/skos/core#prefLabel|Building with multiple dwellings|immeuble à logements multiples|immeuble à logements multiples|OK|1.0|1|0.9005507230758667|0|immeuble à logements multiples L:0.03 M:0.90|bâtiment à logements multiples L:0.02 M:0.92|construire avec des logements multiples L:0.01 M:0.91|construire des logements multiples L:0.01 M:0.91|construire avec des habitations multiples L:0.01 M:0.92
http://snomed.info/id/223365008|http://www.w3.org/2004/02/skos/core#prefLabel|Canary islands|îles canaries|îles canaries|OK|1.0|1|0.9259371757507324|0|îles canaries L:0.09 M:0.93|îles canaries. L:0.05 M:0.93|îles canariennes L:0.04 M:0.90|iles canaries L:0.03 M:0.83|iles canaries. L:0.02 M:0.83
http://snomed.info/id/223367000|http://www.w3.org/2004/02/skos/core#prefLabel|Channel islands|îlots|îlots|îles Anglo-Normandes|0.0|0.6261876821517944|0.8454315066337585|16|îlots L:0.13 M:0.80|îles canaux L:0.08 M:0.88|îlots canaux L:0.06 M:0.89|îles canal L:0.04 M:0.86|îlots canal L:0.00 M:0.80
http://snomed.info/id/223369002|http://www.w3.org/2004/02/skos/core#prefLabel|Country|pays|pays|OK|1.0|1|0.8357061743736267|0|pays L:0.80 M:0.85|campagne L:0.01 M:0.58|province L:0.00 M:0.51|terre L:0.00 M:0.71|pays. L:0.00 M:0.47
http://snomed.info/id/223370001|http://www.w3.org/2004/02/skos/core#prefLabel|Curacao|Curacao|Curacao|Curaçao|0.0|0.9860856533050537|1|1|Curacao L:0.45 M:1.00|curacao L:0.13 M:0.52|Curaçao L:0.06 M:0.99|Curaca L:0.00 M:0.87|Curaao L:0.00 M:0.86
http://snomed.info/id/223372009|http://www.w3.org/2004/02/skos/core#prefLabel|French Polynesia|polynésie française|polynésie française|Polynésie française|0.0|0.9976646304130554|1|1|polynésie française L:0.17 M:0.99|Polynésie française L:0.10 M:0.99|polynésie L:0.01 M:0.86|Polynésie francaise L:0.01 M:0.99
http://snomed.info/id/223374005|http://www.w3.org/2004/02/skos/core#prefLabel|Fuerteventura|fuerteventura|fuerteventura|Fuerteventura|0.0|0.8507238030433655|0.8507238030433655|1|fuerteventura L:0.65 M:0.85|Fuerteventura L:0.11 M:1.00|fuertéventura L:0.00 M:0.83|fusiteventura L:0.00 M:0.82|fuertevenura L:0.00 M:0.70
http://snomed.info/id/223375006|http://www.w3.org/2004/02/skos/core#prefLabel|Georgia|Géorgie|Géorgie|Géorgie, pays|0.08047084086794415|0.9839421510696411|1|6|Géorgie L:0.40 M:0.99|Georgia L:0.12 M:1.00|Égypte L:0.02 M:0.17|Allemagne L:0.02 M:0.02|Australie L:0.01 M:0.36
http://snomed.info/id/223376007|http://www.w3.org/2004/02/skos/core#prefLabel|Gomera|Gomera|Gomera|La Gomera|0.21874242445215208|0.9668103456497192|1|3|Gomera L:0.24 M:1.00|gomera L:0.17 M:0.98|gomère L:0.01 M:0.89|goméra L:0.01 M:0.89|Gomère L:0.01 M:0.95
http://snomed.info/id/223377003|http://www.w3.org/2004/02/skos/core#prefLabel|Gran Canaria|Gran Canaria|Gran Canaria|Grande Canarie|0.0|0.7340445518493652|1|3|Gran Canaria L:0.21 M:1.00|Gran canaria L:0.07 M:0.78|Gran cannaria L:0.01 M:0.72|Grand Canaria L:0.01 M:0.85|Grande Canarie L:0.01 M:0.73
http://snomed.info/id/223380002|http://www.w3.org/2004/02/skos/core#prefLabel|Guernsey|Guernesey|Guernesey|OK|1.0|1|0.909369707107544|0|Guernesey L:0.37 M:0.91|guernesey L:0.04 M:0.69|Guernsey L:0.03 M:1.00|Guerney L:0.01 M:0.46|guernsey L:0.01 M:0.97
http://snomed.info/id/223381003|http://www.w3.org/2004/02/skos/core#prefLabel|Hierro|hierro|hierro|El Hierro|0.0|0.9845775365829468|1|4|hierro L:0.33 M:0.99|Hierro L:0.28 M:1.00|hierros L:0.01 M:0.99|Hierros L:0.00 M:0.99|hierroro L:0.00 M:0.99
http://snomed.info/id/223382005|http://www.w3.org/2004/02/skos/core#prefLabel|Hong Kong|Hong Kong|Hong Kong|OK|1.0|1|1|0|Hong Kong L:0.82 M:1.00|Hong Lanka L:0.01 M:0.64|Guam Kong L:0.00 M:0.64|Hong Hong L:0.00 M:0.94|Royaume Kong L:0.00 M:0.75
http://snomed.info/id/223384006|http://www.w3.org/2004/02/skos/core#prefLabel|Isle of Wight|île de Wight|île de Wight|OK|1.0|1|1|0|île de Wight L:0.17 M:0.97|île de Wright L:0.03 M:0.49|Isle de Wight L:0.02 M:0.99|île de wight L:0.02 M:0.95|Isle de Wright L:0.00 M:0.53
http://snomed.info/id/223385007|http://www.w3.org/2004/02/skos/core#prefLabel|Jersey|jersey|Jersey|OK|1.0|1|1|0|jersey L:0.36 M:1.00|jersey. L:0.25 M:0.99|jérsey L:0.00 M:0.73|jerey. L:0.00 M:0.46|jersin. L:0.00 M:0.39
http://snomed.info/id/223387004|http://www.w3.org/2004/02/skos/core#prefLabel|La Palma|La Palma|La Palma|La Palma, île des Canaries|0.09569649651041094|0.8706786632537842|1|18|La Palma L:0.29 M:1.00|la Palma L:0.13 M:1.00|La palma L:0.02 M:0.78|la palma L:0.02 M:0.79|Palma L:0.01 M:0.98
http://snomed.info/id/223388009|http://www.w3.org/2004/02/skos/core#prefLabel|Lanzarote|lanzarote|lanzarote|OK|1.0|1|0.6063504219055176|0|lanzarote L:0.33 M:0.61|Lanzarote L:0.24 M:1.00|lanzarotes L:0.01 M:0.64|Lanzarotes L:0.00 M:0.98|lanozarote L:0.00 M:0.80
http://snomed.info/id/223389001|http://www.w3.org/2004/02/skos/core#prefLabel|Lesser Antilles island|île des Antilles|île des Antilles|Petites Antilles|0.408248290463863|0.8629340529441833|0.8251811265945435|5|île des Antilles L:0.03 M:0.95|île des petits Antilles L:0.03 M:0.95|petite île des Antilles L:0.02 M:0.90|île des petites Antilles L:0.01 M:0.94|île des petit Antilles L:0.01 M:0.95
http://snomed.info/id/223390005|http://www.w3.org/2004/02/skos/core#prefLabel|Martinique|Martinique|Martinique|OK|1.0|1|1|0|Martinique L:0.77 M:1.00|martinique L:0.00 M:0.49|Martinie L:0.00 M:0.47|Martiniique L:0.00 M:0.76|Martiniaque L:0.00 M:0.61
http://snomed.info/id/223391009|http://www.w3.org/2004/02/skos/core#prefLabel|Montserrat|Montserrat|Montserrat|Montserrat, Petites Antilles|0.029603567969095357|0.6867552995681763|1|18|Montserrat L:0.23 M:1.00|Islande L:0.01 M:0.45|Nauru L:0.01 M:0.30|Vanuatu L:0.00 M:0.27|Allemagne L:0.00 M:0.09
http://snomed.info/id/223392002|http://www.w3.org/2004/02/skos/core#prefLabel|Moorea|Moorea|Moorea|OK|1.0|1|1|0|Moorea L:0.52 M:1.00|moorea L:0.07 M:0.73|moorée L:0.01 M:0.75|Moorée L:0.01 M:0.66|moorrea L:0.00 M:0.50
http://snomed.info/id/223393007|http://www.w3.org/2004/02/skos/core#prefLabel|New Caledonia|Nouvelle-Calédonie|Nouvelle-Calédonie|OK|1.0|1|0.9663333892822266|0|Nouvelle-Calédonie L:0.28 M:0.97|nouvelle-Calédonie L:0.02 M:0.89|New Caledonia L:0.02 M:1.00|Calédonie L:0.02 M:0.42|Nouvelle-Calédoine L:0.00 M:0.96
http://snomed.info/id/223396004|http://www.w3.org/2004/02/skos/core#prefLabel|Raiatea|Raiatea|Raiatea|OK|1.0|1|1|0|Raiatea L:0.53 M:1.00|raiatea L:0.12 M:0.71|Raïatea L:0.01 M:0.80|raïatea L:0.00 M:0.83|rhaiatea L:0.00 M:0.80
http://snomed.info/id/223397008|http://www.w3.org/2004/02/skos/core#prefLabel|Reunion|reunion|reunion|La Réunion|0.0|0.8613064885139465|1|5|reunion L:0.08 M:1.00|réunion. L:0.08 M:0.51|réunion L:0.05 M:0.52|reunion. L:0.03 M:0.99
http://snomed.info/id/223399006|http://www.w3.org/2004/02/skos/core#prefLabel|Sark|sombre|sombre|Sercq|0.0|0.6734180450439453|0.8918408155441284|6|sombre L:0.12 M:0.89|requin L:0.08 M:0.68|noir L:0.04 M:0.42|Sercq L:0.01 M:0.66|sommier L:0.01 M:0.81
http://snomed.info/id/223400004|http://www.w3.org/2004/02/skos/core#prefLabel|Saint Barthelemy|Saint-Barthélémy|Saint-Barthélémy|Saint-Barthélemy|0.0|0.9832720160484314|0.9305256605148315|1|Saint-Barthélémy L:0.06 M:0.93|Saint Barthélémy L:0.06 M:0.96|Saint-Barthélemy L:0.04 M:0.92|Saint Barthelemy L:0.04 M:1.00|Saint-barthélémy L:0.04 M:0.86
http://snomed.info/id/223401000|http://www.w3.org/2004/02/skos/core#prefLabel|St. Eustatius|St. Eustatius|st. Eustatius|Saint-Eustache, Antilles|0.0|0.5149894952774048|1|16|St. Eustatius L:0.22 M:1.00|St. Eustache L:0.17 M:0.84|Saint-Eustache L:0.02 M:0.70|Saint-Eustatius L:0.01 M:0.95|St-Eustatius L:0.00 M:0.98
http://snomed.info/id/223402007|http://www.w3.org/2004/02/skos/core#prefLabel|St. Maarten|St. Maarten|St. Maarten|Pays de Saint-Martin|0.0|0.5612106323242188|1|14|St. Maarten L:0.39 M:1.00|Saint-Maarten L:0.03 M:0.80|Saint Maarten L:0.01 M:0.92|St-Maarten L:0.01 M:0.91|st-Maarten L:0.00 M:0.90
http://snomed.info/id/223403002|http://www.w3.org/2004/02/skos/core#prefLabel|St. Martin|St. Martin|st. Martin|Saint-Martin, Antilles françaises|0.0|0.714991569519043|1|27|St. Martin L:0.39 M:1.00|Saint-Martin L:0.02 M:0.96|Saint Martin L:0.02 M:0.98|St. Marin L:0.01 M:0.52|Saint-Marin L:0.00 M:0.58
http://snomed.info/id/223406005|http://www.w3.org/2004/02/skos/core#prefLabel|Tahiti|Tahiti|Tahiti|OK|1.0|1|1|0|Tahiti L:0.39 M:1.00|tahiti L:0.06 M:0.99|tahoiti L:0.01 M:0.77|tahariti L:0.00 M:0.31
http://snomed.info/id/223407001|http://www.w3.org/2004/02/skos/core#prefLabel|Tenerife|Tenerife|Tenerife|Ténériffe|0.0|0.5937379598617554|1|3|Tenerife L:0.42 M:1.00|tenerife L:0.03 M:0.54|Ténerife L:0.02 M:0.65|tonife L:0.01 M:0.36|Ténérife L:0.01 M:0.60
http://snomed.info/id/223408006|http://www.w3.org/2004/02/skos/core#prefLabel|Tortola|Tortola|Tortola|OK|1.0|1|1|0|Tortola L:0.47 M:1.00|Tortole L:0.02 M:0.95|Tortose L:0.01 M:0.85|tortola L:0.01 M:0.67|Tortila L:0.01 M:0.74
http://snomed.info/id/223409003|http://www.w3.org/2004/02/skos/core#prefLabel|Virgin Gorda|Virgin Gorda|Virgin Gorda|OK|1.0|1|1|0|Virgin Gorda L:0.30 M:1.00|Virgin-Gorda L:0.01 M:0.91|Vierge Gorda L:0.00 M:0.74|Virginie Gorda L:0.00 M:0.86|Virgin Gorda. L:0.00 M:0.99
http://snomed.info/id/223410008|http://www.w3.org/2004/02/skos/core#prefLabel|Wallis and Futuna islands|Wallis et Futuna|Wallis et Futuna|Wallis-et-Futuna|0.0|0.9579706192016602|0.9680349826812744|2|Wallis et Futuna L:0.26 M:0.97|Wallis-et-Futuna L:0.04 M:0.90|îles Wallis et Futuna L:0.01 M:0.99|Ilots Wallis et Futuna L:0.01 M:0.93|île de Wallis et Futuna L:0.01 M:0.99
http://snomed.info/id/223496003|http://www.w3.org/2004/02/skos/core#prefLabel|Geographical and/or political region of the world|région géographique et / ou politique du monde.|région géographique et/ou politique du monde|OK|1.0|1|1|0|région géographique et / ou politique du monde. L:0.14 M:0.98|région géographique et / ou politique du monde L:0.03 M:0.98|zone géographique et / ou politique du monde. L:0.01 M:0.97|la région géographique et / ou politique du monde. L:0.01 M:0.98|géographie et / ou région politique du monde. L:0.01 M:0.90
http://snomed.info/id/223497007|http://www.w3.org/2004/02/skos/core#prefLabel|Geographical continent|continent géographique|continent géographique|OK|1.0|1|1|0|continent géographique L:0.75 M:0.99|continent géographique. L:0.01 M:0.97|continence géographique L:0.01 M:0.72|continents géographiques L:0.01 M:0.91|continent régional L:0.00 M:0.90
http://snomed.info/id/223498002|http://www.w3.org/2004/02/skos/core#prefLabel|Africa|Afrique|Afrique|OK|1.0|1|1|0|Afrique L:0.79 M:0.99|Africa L:0.01 M:1.00|Australie L:0.01 M:0.26|Allemagne L:0.00 M:0.18|Brésil L:0.00 M:0.36
http://snomed.info/id/223499005|http://www.w3.org/2004/02/skos/core#prefLabel|Antarctica|Antarctica|Antarctica|Antarctique|0.0|0.9861884117126465|1|3|Antarctica L:0.44 M:1.00|antarctica L:0.07 M:1.00|Antarctique L:0.01 M:0.99|Antarque L:0.00 M:0.95
http://snomed.info/id/223500001|http://www.w3.org/2004/02/skos/core#prefLabel|Asia|asie|Asie|OK|1.0|1|1|0|asie L:0.61 M:0.53|asia L:0.05 M:1.00|maladie L:0.00 M:0.55|asiasie L:0.00 M:0.59|asie. L:0.00 M:0.81
http://snomed.info/id/223501002|http://www.w3.org/2004/02/skos/core#prefLabel|Australasia|Australasie|Australasie|OK|1.0|1|1|0|Australasie L:0.52 M:0.99|Australasia L:0.02 M:1.00|Australie L:0.02 M:0.98|australasie L:0.01 M:0.99|Hawalasie L:0.00 M:0.34
http://snomed.info/id/223502009|http://www.w3.org/2004/02/skos/core#prefLabel|Europe|Europe|Europe|OK|1.0|1|1|0|Europe L:0.80 M:1.00|Allemagne L:0.03 M:0.43|Australie L:0.01 M:0.26|Afrique L:0.01 M:0.41|Islande L:0.00 M:0.44
http://snomed.info/id/223503004|http://www.w3.org/2004/02/skos/core#prefLabel|North America|Amérique du Nord|Amérique du Nord|OK|1.0|1|1|0|Amérique du Nord L:0.55 M:0.99|Amérique du nord L:0.02 M:0.99|Amérique du Sud L:0.01 M:0.22|Australie du Nord L:0.01 M:0.66|Allemagne du Nord L:0.01 M:0.49
http://snomed.info/id/223504005|http://www.w3.org/2004/02/skos/core#prefLabel|South America|Amérique du Sud|Amérique du Sud|OK|1.0|1|1|0|Amérique du Sud L:0.46 M:0.99|Amérique du sud L:0.04 M:1.00|Allemagne du Sud L:0.02 M:0.37|Australie du Sud L:0.01 M:0.59|Amérique du Nord L:0.01 M:0.21
http://snomed.info/id/223505006|http://www.w3.org/2004/02/skos/core#prefLabel|Subcontinent|sous-continent|sous-continent|OK|1.0|1|0.7994511127471924|0|sous-continent L:0.27 M:0.81|subcontinent L:0.23 M:1.00|souscontinent L:0.03 M:0.81|sub-continent L:0.01 M:0.67|sous continent L:0.01 M:0.49
http://snomed.info/id/223506007|http://www.w3.org/2004/02/skos/core#prefLabel|Indian subcontinent|sous-continent indien|sous-continent indien|OK|1.0|1|0.9508700370788574|0|sous-continent indien L:0.13 M:0.94|subcontinent indien L:0.10 M:0.98|souscontinent indien L:0.02 M:0.95|subcontinent indien. L:0.01 M:0.97|indian subcontinent L:0.01 M:1.00
http://snomed.info/id/223507003|http://www.w3.org/2004/02/skos/core#prefLabel|Asia minor|asie mineure|Asie mineure|OK|1.0|1|0.857358992099762|0|asie mineure L:0.18 M:0.72|asia minor L:0.01 M:1.00|petite asie L:0.01 M:0.68|asie mineur L:0.00 M:0.58|asia minor. L:0.00 M:0.91
http://snomed.info/id/223508008|http://www.w3.org/2004/02/skos/core#prefLabel|African country|pays africain.|pays africain|pays d'Afrique|0.5|0.9830049276351929|1|7|pays africain. L:0.21 M:0.98|pays africain L:0.16 M:0.98|pays d'afrique L:0.11 M:0.97|campagne africaine. L:0.00 M:0.95|pays african L:0.00 M:0.99
http://snomed.info/id/223509000|http://www.w3.org/2004/02/skos/core#prefLabel|North African country|pays nord-africain|pays nord-africain|pays d'Afrique du Nord|0.18393972058572117|0.9880950450897217|1|16|pays nord-africain L:0.25 M:0.98|pays nord africain L:0.08 M:0.98|pays du nord L:0.02 M:0.58|pays du nord africain L:0.01 M:0.98|pays nord africain. L:0.01 M:0.98
http://snomed.info/id/223510005|http://www.w3.org/2004/02/skos/core#prefLabel|Algeria|Algérie|algérie|Algérie|0.0|0.9974645376205444|1|1|Algérie L:0.32 M:1.00|Allemagne L:0.11 M:0.16|Algeria L:0.10 M:1.00|Australie L:0.04 M:0.36|Égypte L:0.01 M:0.47
http://snomed.info/id/223511009|http://www.w3.org/2004/02/skos/core#prefLabel|Egypt|Égypte|Égypte|OK|1.0|1|1|0|Égypte L:0.64 M:0.99|Australie L:0.03 M:0.31|Egypt L:0.03 M:1.00|Allemagne L:0.02 M:0.13|Egypte L:0.01 M:1.00
http://snomed.info/id/223512002|http://www.w3.org/2004/02/skos/core#prefLabel|Libya|Libye|Libye|OK|1.0|1|1|0|Libye L:0.36 M:1.00|Libyan L:0.06 M:0.94|Islande L:0.02 M:0.34|Égypte L:0.02 M:0.36|Panama L:0.01 M:0.40
http://snomed.info/id/223513007|http://www.w3.org/2004/02/skos/core#prefLabel|Morocco|Maroc|Maroc|OK|1.0|1|1|0|Maroc L:0.39 M:1.00|Morocco L:0.12 M:1.00|Brésil L:0.11 M:0.15|Panama L:0.02 M:0.10|Royaume L:0.01 M:0.27
http://snomed.info/id/223514001|http://www.w3.org/2004/02/skos/core#prefLabel|Tunisia|Tunisie|Tunisie|OK|1.0|1|1|0|Tunisie L:0.42 M:1.00|Tunisia L:0.03 M:1.00|Australie L:0.02 M:0.29|Allemagne L:0.02 M:0.20|Égypte L:0.02 M:0.39
http://snomed.info/id/223515000|http://www.w3.org/2004/02/skos/core#prefLabel|North east African country|pays nord-est africain|pays nord-est africain|pays du Nord-Est de l'Afrique|0.20960166113993736|0.9847183227539062|0.9211656451225281|15|pays nord-est africain L:0.08 M:0.91|pays du nord-est africain L:0.04 M:0.91|nord-est africain L:0.01 M:0.91|pays d'Afrique du nord-est L:0.01 M:0.90|pays du nord-ouest africain L:0.01 M:0.71
http://snomed.info/id/223516004|http://www.w3.org/2004/02/skos/core#prefLabel|Djibouti|Djibouti|Djibouti|OK|1.0|1|1|0|Djibouti L:0.55 M:1.00|Panama L:0.03 M:0.34|Brésil L:0.02 M:0.28|Égypte L:0.01 M:0.43|Australie L:0.01 M:0.22
http://snomed.info/id/223517008|http://www.w3.org/2004/02/skos/core#prefLabel|Ethiopia|Éthiopie|Éthiopie|OK|1.0|1|1|0|Éthiopie L:0.47 M:0.98|Australie L:0.07 M:0.15|Ethiopie L:0.06 M:0.99|Allemagne L:0.04 M:0.22|Afrique L:0.02 M:0.52
http://snomed.info/id/223518003|http://www.w3.org/2004/02/skos/core#prefLabel|Sudan|Soudan|Soudan|OK|1.0|1|1|0|Soudan L:0.48 M:0.99|Sudan L:0.19 M:1.00|Brésil L:0.02 M:0.34|Zimbabwe L:0.01 M:0.36|Afrique L:0.00 M:0.52
http://snomed.info/id/223519006|http://www.w3.org/2004/02/skos/core#prefLabel|Central African country|pays d'Afrique centrale|pays d'Afrique centrale|OK|1.0|1|1|0|pays d'Afrique centrale L:0.22 M:0.98|pays centrafricain L:0.06 M:0.97|pays central africain L:0.05 M:0.99|pays centre africain L:0.02 M:0.95|pays central L:0.02 M:0.68
http://snomed.info/id/223520000|http://www.w3.org/2004/02/skos/core#prefLabel|Burundi|Burundi|Burundi|OK|1.0|1|1|0|Burundi L:0.56 M:1.00|Brésil L:0.08 M:0.17|Panama L:0.02 M:0.34|Pérou L:0.01 M:0.26|Congo L:0.01 M:0.66
http://snomed.info/id/223521001|http://www.w3.org/2004/02/skos/core#prefLabel|Cameroon|cameroun|Cameroun|OK|1.0|1|1|0|cameroun L:0.35 M:0.42|cameroun. L:0.29 M:0.40|caméroon L:0.00 M:0.99|le cameroun L:0.00 M:0.41|caméroun L:0.00 M:0.37
http://snomed.info/id/223522008|http://www.w3.org/2004/02/skos/core#prefLabel|Central African Republic|République centrafricaine|république centrafricaine|République centrafricaine|0.5|0.9964501857757568|1|1|République centrafricaine L:0.02 M:0.98|République Centrale L:0.01 M:0.72|République d'Afrique centrale L:0.01 M:0.98|République Centrale africaine L:0.00 M:0.99
http://snomed.info/id/223523003|http://www.w3.org/2004/02/skos/core#prefLabel|Chad|Tchad|Tchad|OK|1.0|1|1|0|Tchad L:0.56 M:0.98|Brésil L:0.06 M:0.29|Panama L:0.04 M:0.32|Congo L:0.02 M:0.41|Pérou L:0.01 M:0.13
http://snomed.info/id/223524009|http://www.w3.org/2004/02/skos/core#prefLabel|Republic of the Congo|République du Congo|république du Congo|OK|1.0|1|1|0|République du Congo L:0.42 M:0.99|république du Congo L:0.23 M:1.00|république du congo L:0.00 M:0.99|Republic of the Congo L:0.00 M:1.00|république du Brésil L:0.00 M:0.48
http://snomed.info/id/223525005|http://www.w3.org/2004/02/skos/core#prefLabel|Gabon|Gabon|gabon|Gabon|0.0|0.6803467273712158|0.6803467273712158|1|Gabon L:0.49 M:1.00|Brésil L:0.09 M:0.28|Panama L:0.03 M:0.37|Congo L:0.01 M:0.67|Pérou L:0.01 M:0.18
http://snomed.info/id/223526006|http://www.w3.org/2004/02/skos/core#prefLabel|Niger|Niger|Niger|OK|1.0|1|1|0|Niger L:0.56 M:1.00|Brésil L:0.06 M:0.37|Panama L:0.03 M:0.17|Pérou L:0.01 M:0.15|Congo L:0.01 M:0.41
